author,content,date,tags,title,url,website-domain
 Vivere Marche,"

Sarebbe morto per cause naturali un 56enne di Senigallia, residente nella Frazione di Grottino, trovato morto nella sua abitazione nel pomeriggio di domenica 3 maggio. Articolo completo »   Commenti »
 Marche Senigallia

",2020-05-3,"['Marche', 'Senigallia']","Senigallia: non rispondeva da giorni, trovato morto in casa un 56enne a Grottino",https://www.viveremarche.it/2020/05/04/senigallia-non-rispondeva-da-giorni-trovato-morto-in-casa-un-56enne-a-grottino/787143,www.viveremarche.it
 Vivere Marche,"

Tragedia questa mattina nel tratto ferroviario della linea Rimini-Pesaro. E' stato ritrovato privo di vita il corpo di un ragazzo. Articolo completo »   Commenti »
 Marche Pesaro Emilia-Romagna Rimini

",2020-05-3,"['Marche', 'Pesaro', 'Emilia-Romagna', 'Rimini']","Pesaro: Tragedia sui binari, trovato cadavere di un giovane",https://www.viveremarche.it/2020/05/04/pesaro-tragedia-sui-binari-trovato-cadavere-di-un-giovane/787095,www.viveremarche.it
 Corriere Adriatico,"

SANT?ELPIDIO A MARE - Lo aspettavano tutti in paese. Affacciati alle finestre, festanti dai balconi dove erano appesi numerosi striscioni di bentornato, oppure in strada, scesi davanti casa per... Articolo completo »   Commenti »
 Omicidi

",2020-05-4,['Omicidi'],Sconfigge il Coronavirus che gli ha ucciso il padre: Otello torna a casa tra striscioni e applausi,https://www.corriereadriatico.it/fermo/coronavirus_ultime_notizie_sant_elpidio_a_mare_padre_ucciso_sconfigge_virus_otello_castellucci_guarito_striscioni_applausi-5204397.html,www.corriereadriatico.it
 Corriere Adriatico,"



CASTELBELLINO - Un barbecue salatissimo quello del primo maggio nell'anno del coronavirus, costato ben 1.400 euro di multe elevate a due famiglie coinquiline che abitano nello stesso palazzo in... Articolo completo »   Commenti »
 Carabinieri Castelbellino

",2020-05-4,"['Carabinieri', 'Castelbellino']",Due famiglie insieme per il barbecue. Ma i vicini avvisano i carabinieri: scattano multe per 1.400...,https://www.corriereadriatico.it/ancona/coronavirus_barbecue_due_famiglie_vietato_decreto_multa_1400_euro_ultime_notizie-5204458.html,www.corriereadriatico.it
 Vivere Marche,"

Tragedia questa mattina (3 maggio) nel tratto ferroviario della linea Rimini-Pesaro. E' stato ritrovato privo di vita il corpo di un ragazzo. Articolo completo »   Commenti »
 Marche Pesaro Emilia-Romagna Rimini

",2020-05-4,"['Marche', 'Pesaro', 'Emilia-Romagna', 'Rimini']","Pesaro: Tragedia sui binari, trovato cadavere di un giovane",https://www.viveremarche.it/2020/05/05/pesaro-tragedia-sui-binari-trovato-cadavere-di-un-giovane/787095,www.viveremarche.it
 Marche Notizie,"

Incidente stradale nei dintorni di Macerata nel pomeriggio di sabato 2 maggio: un'automobilista è infatti rimasta gravemente ferita dopo aver perso il controllo della propria vettura.
Il fatto si è verificato in contrada Cimarella per cause non... Articolo completo »   Commenti »
 Marche Macerata Incidenti Stradali

",2020-05-4,"['Marche', 'Macerata', 'Incidenti Stradali']","Automobile fuori controllo alle porte di Macerata, ferita una donna",https://www.maceratanotizie.it/42524/automobile-fuori-controllo-alle-porte-di-macerata-ferita-una-donna,www.maceratanotizie.it
 Vivere Marche,"



""Ritorneremo alla vita, un vento di speranza rompe il silenzio"", comincia così il bellissimo video pubblicato dall'Arma dei Carabinieri e ambientato interamente nella città di Urbino. Articolo completo »   Commenti »
 Marche Urbino Carabinieri Video

",2020-05-4,"['Marche', 'Urbino', 'Carabinieri', 'Video']","Urbino: ""Ritorneremo alla vita"", dall'Arma dei Carabinieri un video di rinascita e di speranza,...",https://www.viveremarche.it/2020/05/05/urbino-ritorneremo-alla-vita-dallarma-dei-carabinieri-un-video-di-rinascita-e-di-speranza-interamente-girato-a-urbino/787322,www.viveremarche.it
 Marche Notizie,"

Un 26enne di origini ucraine è rimasto ucciso nella notte tra sabato 2 e domenica 3 maggio dopo essere stato investito da un treno nei pressi di Gradara.
Il giovane, residente da qualche anno nella frazione di Fanano, sarebbe stato centrato in... Articolo completo »   Commenti »
 Gradara Omicidi

",2020-05-4,"['Gradara', 'Omicidi']","Investimento sulle rotaie nei pressi di Gradara, muore un giovane di 26 anni",https://www.pesarourbinonotizie.it/43629/investimento-sulle-rotaie-nei-pressi-di-gradara-muore-un-giovane-di-26-anni,www.pesarourbinonotizie.it
 La Nuova Riviera,"



Le forze di polizia hanno monitorato tutti i siti luogo di aggregazione Articolo completo »   Commenti »
 Marche Ascoli Piceno Polizia

",2020-05-4,"['Marche', 'Ascoli Piceno', 'Polizia']","Fase 2, controlli in tutto il Piceno. Ad Ascoli colle San Marco osservato speciale: I cittadini...",https://www.lanuovariviera.it/category/cronaca/fase-2-controlli-in-tutto-il-piceno-ad-ascoli-colle-san-marco-osservato-speciale-i-cittadini-hanno-dimostrato-un-elevato-senso-civico/,www.lanuovariviera.it
 Meteo Web,"

jQuery(document).ready(function() {
jQuery('#contMW .slideshow-window, #contMW .gallery').remove();
});
Una forte scossa di terremoto è stata avvertita alle 04:05 in varie località delle province meridionali delle Marche.
Secondo l'INGV si è... Articolo completo »   Commenti »
 Terremoti Terremoto A Macerata Marche Macerata Ascoli Piceno Jquery Istituto Nazionale Di Geofisica E Vulcanologia

",2020-05-5,"['Terremoti', 'Terremoto A Macerata', 'Marche', 'Macerata', 'Ascoli Piceno', 'Jquery', 'Istituto Nazionale Di Geofisica E Vulcanologia']","Paura in Centro Italia, terremoto nelle Marche: avvertito a Macerata, Ascoli Piceno e Amandola...",http://www.meteoweb.eu/2020/05/terremoto-centro-italia-marche-oggi-amandola-ascoli-piceno-macerata/1430497/,www.meteoweb.eu
 Il Messaggero,"



Terremoto nelle Marche: una scossa di 3.6 è stata registrata ad Amandola (Fermo), ed è stata sentita dalla popolazione da Camerino fino ad Ascoli piceno. E torna la paura nelle... Articolo completo »   Commenti »
 Terremoti Marche Fermo Ascoli Piceno

",2020-05-5,"['Terremoti', 'Marche', 'Fermo', 'Ascoli Piceno']","Terremoto Marche, forte scossa ad Amandola: torna la paura nelle località danneggiate dal sisma del...",https://www.ilmessaggero.it/italia/terremoto_marche_amandola_ascoli_ultime_notizie_5_maggio_2020-5209173.html,www.ilmessaggero.it
 La Legge per tutti,"



La terra ha tremato verso le 4 di stanotte nella zona Sud della Regione. Il sisma, di magnitudo 3.6, è stato avvertito nelle province di Fermo e Ascoli Piceno.
Torna la paura terremoto nelle Marche. Una forte scossa di magnitudo 3.6 è stata... Articolo completo »   Commenti »
 Terremoti Marche Fermo Ascoli Piceno

",2020-05-5,"['Terremoti', 'Marche', 'Fermo', 'Ascoli Piceno']",Terremoto: forte scossa nelle Marche,https://www.laleggepertutti.it/395855_terremoto-forte-scossa-nelle-marche,www.laleggepertutti.it
 La Nuova Riviera,"

Viveva a Monsampolo. Un malore improvviso l'ha portata via. Mercoledì i funerali Articolo completo »   Commenti »
 Marche Grottammare Funerali

",2020-05-5,"['Marche', 'Grottammare', 'Funerali']","E morta Paola Voltattorni, storico volto del Globo di Grottammare. Aveva 46 anni",https://www.lanuovariviera.it/category/cronaca/e-morta-paola-voltattorni-storico-volto-del-globo-di-grottammare-aveva-46-anni/,www.lanuovariviera.it
 Salernonotizie,"



La banda delle carte d'identità, sgominata questa mattina dai carabinieri della Compagnia di Osimo, in provincia di Ancona, aveva agito anche nel Salernitano. I militari dell'Arma hanno arrestato 7 persone - come riporta il sito web radioalfa.fn -... Articolo completo »   Commenti »
 Arresti Carabinieri Marche Osimo Ancona

",2020-05-5,"['Arresti', 'Carabinieri', 'Marche', 'Osimo', 'Ancona']",Rubavano carte didentità anche nel Salernitano: 7 arresti per banda di truffatori,https://www.salernonotizie.it/2020/05/05/rubavano-carte-didentita-anche-nel-salernitano-7-arresti-per-banda-di-truffatori/,www.salernonotizie.it
 L'Aquila Blog,"



L'AQUILA - Sette persone, ritenute componenti della cosiddetta banda delle carte d'identità, sono state arrestate dai carabinieri della Compagnia di Osimo (Ancona), in esecuzione di un'ordinanza di custodia cautelare in carcere e agli arresti... Articolo completo »   Commenti »
 L'Aquila Carabinieri Marche Osimo Ancona Custodia Cautelare Carceri Arresti Arresti Domiciliari

",2020-05-5,"[""L'Aquila"", 'Carabinieri', 'Marche', 'Osimo', 'Ancona', 'Custodia Cautelare', 'Carceri', 'Arresti', 'Arresti Domiciliari']","Scacco alla banda delle carte didentità, colpì anche allAquila",https://laquilablog.it/scacco-alla-banda-delle-carte-didentita-colpi-anche-allaquila/,laquilablog.it
 Giustizia News24,"



Sono sette le persone, considerate parte della cosiddetta 'banda delle carte d'identità',  arrestate dai carabinieri della Compagnia di Osimo (Ancona), in esecuzione di un'ordinanza di custodia cautelare in carcere e agli arresti domiciliari del gip... Articolo completo »   Commenti »
 Arresti Inchieste-investigazioni-indagini Marche Carabinieri Osimo Ancona Custodia Cautelare Carceri Arresti Domiciliari

",2020-05-5,"['Arresti', 'Inchieste-investigazioni-indagini', 'Marche', 'Carabinieri', 'Osimo', 'Ancona', 'Custodia Cautelare', 'Carceri', 'Arresti Domiciliari']",Sgominata la banda delle carte di identità: arrestati 7 campani. Le indagini partite dalle Marche,https://www.giustizianews24.it/2020/05/05/sgominata-la-banda-delle-carte-di-identita-arrestati-7-campani-le-indagini-partite-dalle-marche/,www.giustizianews24.it
 Campanianotizie,"



I carabinieri della Compagnia di Osimo (Ancona) hanno arrestato sette persone, ritenute componenti della cosiddetta banda delle carte d'identità, in esecuzione di un'ordinanza di custodia cautelare in carcere e agli arresti domiciliari del gip del... Articolo completo »   Commenti »
 Marche Ancona Carabinieri Osimo Arresti Custodia Cautelare Carceri Arresti Domiciliari

",2020-05-5,"['Marche', 'Ancona', 'Carabinieri', 'Osimo', 'Arresti', 'Custodia Cautelare', 'Carceri', 'Arresti Domiciliari']","Ancona, sgominata la banda delle carte d'identità: arrestate sette persone del Napoletano per furti...",http://www.campanianotizie.com/cronaca/napoli/155700-ancona-sgominata-banda-carte-identita-arrestate-sette-persone-napoletano.html,www.campanianotizie.com
 Il Meridiano News,"



ANCONA/PROVINCIA DI NAPOLI - Sette persone, ritenute componenti della cosiddetta ""banda delle carte d'identità"", sono state arrestate dai carabinieri della Compagnia di Osimo (Ancona), in esecuzione di un'ordinanza di custodia cautelare in carcere e... Articolo completo »   Commenti »
 Arresti Marche Ancona Campania Napoli Carabinieri Osimo Custodia Cautelare Carceri

",2020-05-5,"['Arresti', 'Marche', 'Ancona', 'Campania', 'Napoli', 'Carabinieri', 'Osimo', 'Custodia Cautelare', 'Carceri']",Banda delle carte didentità: 7 arresti tra SantAntimo e altri comuni del napoletano,https://www.ilmeridianonews.it/2020/05/banda-delle-carte-didentita-7-arresti-tra-santantimo-e-altri-comuni-del-napoletano/,www.ilmeridianonews.it
 Vivere Marche,"

Una 50enne si è vista esplodere la pentola a pressione mentre era intenta a cucinare. Il getto d'acqua bollente l'ha colpita al braccio e al ventre ustionandola. Articolo completo »   Commenti »
 Marche Pesaro

",2020-05-5,"['Marche', 'Pesaro']","Pesaro: Esplode la pentola a pressione, 50enne ustionata a braccia e ventre",https://www.viveremarche.it/2020/05/06/pesaro-esplode-la-pentola-a-pressione-50enne-ustionata-a-braccia-e-ventre/787386,www.viveremarche.it
 Vivere Marche,"



Sette persone sono state arrestate dai carabinieri della Compagnia di Osimo perchè ritenute componenti della cosiddetta ""banda delle carte d'identità"". Articolo completo »   Commenti »
 Marche Pesaro Carabinieri Osimo

",2020-05-5,"['Marche', 'Pesaro', 'Carabinieri', 'Osimo']",Pesaro: Sgomintata la banda delle carte d'identità: furti anche a Pesaro,https://www.viveremarche.it/2020/05/06/pesaro-sgomintata-la-banda-delle-carte-didentit-furti-anche-a-pesaro/787424,www.viveremarche.it
 TM notizie,"



ANCONA - Sette persone, ritenute componenti della cosiddetta banda delle carte d'identità, sono state arrestate dai Carabinieri della Compagnia di Osimo, in esecuzione di un'ordinanza di custodia cautelare in carcere e agli arresti domiciliari del... Articolo completo »   Commenti »
 Marche Ancona Carabinieri Osimo Custodia Cautelare Carceri Arresti Arresti Domiciliari

",2020-05-5,"['Marche', 'Ancona', 'Carabinieri', 'Osimo', 'Custodia Cautelare', 'Carceri', 'Arresti', 'Arresti Domiciliari']","Ancona, sgominata dai Carabinieri la banda delle carte di credito",https://www.tmnotizie.com/ancona-sgominata-dai-carabinieri-la-banda-delle-carte-di-credito/,www.tmnotizie.com
 Il Monito,"



Sette persone sono state arrestate dai carabinieri della Compagnia di Osimo perchè ritenute componenti della cosiddetta ""banda delle carte d'identità"". Il gruppo criminale è ritenuto responsabile di 22 furti in danno di uffici comunali, esercizi... Articolo completo »   Commenti »
 Arresti Carabinieri Marche Osimo

",2020-05-5,"['Arresti', 'Carabinieri', 'Marche', 'Osimo']",Sgominata la banda delle carte didentità: arresti nel napoletano,https://www.ilmonito.it/sgominata-la-banda-delle-carte-didentita-arresti-nel-napoletano/,www.ilmonito.it
 La Nuova Riviera,"



Marinangeli: ""Non ci sono danni"" Articolo completo »   Commenti »
 Terremoti Marche Fabriano Arquata Del Tronto

",2020-05-5,"['Terremoti', 'Marche', 'Fabriano', 'Arquata Del Tronto']","Terremoto, il sindaco di Amandola: E stata una botta fortissima, Scossa avvertita da Fabriano ad...",https://www.lanuovariviera.it/category/cronaca/terremoto-il-sindaco-di-amandola-e-stata-una-botta-fortissima-scossa-avvertita-da-fabriano-ad-arquata/,www.lanuovariviera.it
 Arma dei Carabinieri,"

Nella mattinata odierna, in provincia di Napoli [ Somma Vesuviana, Cercola, Sant'Antimo e quartiere Ponticelli di Napoli ] i Carabinieri della Compagnia di Osimo, con la collaborazione dei reparti dell'Arma competenti per territorio, hanno dato... Articolo completo »   Commenti »
 Marche Osimo Arresti Campania Napoli Cercola Carabinieri

",2020-05-5,"['Marche', 'Osimo', 'Arresti', 'Campania', 'Napoli', 'Cercola', 'Carabinieri']",Osimo (AN) - Arrestati i componenti della banda delle carte d'identità,http://www.carabinieri.it/cittadino/informazioni/comunicati-stampa/arrestati-i-componenti-della-banda-delle-carte-d'identitÃ ,www.carabinieri.it
 Secolo d'Italia,"

Sono passati ormai due anni dall'addio a Pamela Mastropietro, la 18enne romana uccisa e fatta a pezzi a Macerata il 30 gennaio 2018. Nella ricorrenza del funerale, che si svolse nella chiesa romana di Ognissanti al quartiere Appio, la famiglia l'ha... Articolo completo »   Commenti »
 Omicidi Marche Macerata Halloween Ponte Di Ognissanti

",2020-05-5,"['Omicidi', 'Marche', 'Macerata', 'Halloween', 'Ponte Di Ognissanti']","Due anni fa laddio a Pamela Mastropietro. La famiglia: Neanche una carezza, il corpo si sarebbe...",https://www.secoloditalia.it/2020/05/due-anni-fa-laddio-a-pamela-mastropietro-la-famiglia-neanche-una-carezza-il-corpo-si-sarebbe-sfaldato/,www.secoloditalia.it
 Marche Notizie,"



Nella mattinata di martedì 5 maggio i Carabinieri della Compagnia di Osimo, in collaborazione con i loro colleghi dei comandi locali, hanno tratto in arresto gli appartenenti a un'organizzazione con base in provincia di Napoli e responsabile di... Articolo completo »   Commenti »
 Carabinieri Marche Osimo Campania Napoli

",2020-05-5,"['Carabinieri', 'Marche', 'Osimo', 'Campania', 'Napoli']","Furti e traffico di carte didentità rubate, organizzazione criminale smantellata dai Carabinieri",https://www.anconanotizie.it/50181/furti-e-traffico-di-carte-didentita-rubate-organizzazione-criminale-smantellata-dai-carabinieri,www.anconanotizie.it
